net,q,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
4,1.0,bsps,14.792,548.8645535353536,0.06782707847707849,1.0017373737373738,14.24082093767652,16.0,33.204,69.496,0.4972226630693541,0.9786184210526315,0,0.01656938429674261,1.0
5,1.0,bsps,15.212,544.7123375,0.06229127159945175,0.9449583333333333,13.236570927428195,17.0,33.98,67.288,0.49709568939162335,0.9772583701831965,0,0.016663012497259374,1.0
6,1.0,bsps,15.572,547.8684525252527,0.06376574612751083,0.9906666666666666,15.05935892362485,18.0,33.32,69.104,0.49641100088716833,0.9706546275395034,0,0.020973486347447567,1.0
7,1.0,bsps,13.864,546.0798464646465,0.06933764198764197,0.9582626262626264,13.138919313618109,15.0,33.604,69.164,0.4964838255977497,0.973638470451912,0,0.018802482657904344,1.0
8,1.0,bsps,17.172,541.1311474747476,0.0520848192972032,0.8920404040404042,15.680504587155964,18.0,36.684,68.368,0.4971278123504069,0.9723858615611193,0,0.019954128440366974,1.0
9,1.0,bsps,15.952,543.8073333333335,0.0581488413127216,0.9281212121212121,15.026285973260821,19.0,35.224,67.788,0.4978338527019837,0.9781920506507211,0,0.019487876727849535,1.0
10,1.0,bsps,16.144,549.8594383838384,0.06304444727385904,1.0167272727272727,14.752661118637507,17.0,32.824,69.26,0.4973968158152871,0.9805547612239062,0,0.015676407973679116,1.0
11,1.0,bsps,17.064,548.3257898989899,0.05849623208844055,0.9951515151515151,15.575943483918945,18.0,32.732,69.968,0.4972117434804002,0.9776164549304295,0,0.01691764268451385,1.0
12,1.0,bsps,14.272,545.0207474747476,0.06650195175195177,0.9451717171717171,13.452547247329498,15.0,33.94,68.008,0.4970791290493893,0.9755620723362659,0,0.017666392769104356,1.0
13,1.0,bsps,14.808,544.7154626262627,0.06380510310314232,0.9427878787878787,13.825988467874794,16.0,34.84,68.652,0.49729078868151716,0.974679270762998,0,0.018533772652388796,1.0
14,1.0,bsps,14.104,543.9441535353536,0.06638831353831354,0.9368888888888889,13.428449744463373,15.0,35.628,68.372,0.49631393027184767,0.9739776951672863,0,0.019804088586030666,1.0
15,1.0,bsps,13.82,543.1717737373738,0.0673333139924049,0.9257777777777778,13.443333333333333,15.0,36.712,68.848,0.4970164690906198,0.9747526441487547,0,0.01911111111111111,1.0
16,1.0,bsps,14.876,549.1764987654321,0.06784690413677341,1.00879012345679,14.083936324167873,16.0,26.58,56.904,0.4965725806451613,0.9759717314487633,0,0.01881331403762663,1.0
17,1.0,bsps,15.964,548.38075,0.062470374747121075,0.9962083333333334,14.551926298157454,17.0,32.316,68.7,0.4964993169398907,0.9730085582620145,0,0.020309882747068676,1.0
18,1.0,bsps,16.168,546.2384444444447,0.05939897027446048,0.9604444444444443,14.67506092607636,17.0,32.936,68.796,0.49690672588832485,0.972310630171865,0,0.02091795288383428,1.0
19,1.0,bsps,16.068,546.8202707070708,0.06077447313035548,0.9751515151515151,14.50140958517922,17.0,33.8,69.572,0.49712643678160917,0.9786866359447005,0,0.016915022150624244,1.0
20,1.0,bsps,13.976,551.449296969697,0.07421857031857032,1.035919191919192,13.430153961697334,15.0,31.608,70.484,0.49679333012666343,0.9807146908678389,0,0.014832895230942547,1.0
21,1.0,bsps,14.628,551.4804888888889,0.07108208240561181,1.0358787878787878,14.657988387338452,16.0,30.888,69.428,0.49586445033325305,0.971243304200733,0,0.020977711181869262,1.0
22,1.0,bsps,14.252,547.8701916666668,0.06945374503968253,0.9904583333333333,13.907126168224298,15.0,32.4,67.008,0.49667194928684627,0.9739644970414201,0,0.0190809968847352,1.0
23,1.0,bsps,15.524,549.1533583333334,0.06534650589402426,1.0143333333333333,15.090253451473316,17.0,33.06,67.884,0.4975249601476634,0.9795125397386083,0,0.01442406758705955,1.0
24,1.0,bsps,14.664,548.2287474747475,0.06797858231093525,0.996,14.282357790601814,15.0,32.884,68.864,0.4973240016467682,0.9764530551415798,0,0.018342951360263808,1.0
25,1.0,bsps,15.044,545.6605265306123,0.0638562918574023,0.9602857142857143,13.772079207920791,15.0,34.616,68.908,0.49602164226607254,0.9707730986800754,0,0.020792079207920793,1.0
26,1.0,bsps,16.56,548.5152242424242,0.06024912854030501,0.9962020202020202,14.08276385725133,17.0,32.12,70.032,0.4972323127486594,0.9813845258871436,0,0.014236902050113895,1.0
27,1.0,bsps,14.632,552.3676484848486,0.07184917508054763,1.0455353535353535,12.490480507706256,16.0,30.512,71.892,0.49751871477836657,0.9828302409304902,0,0.012692656391659111,1.0
28,1.0,bsps,14.632,543.7636121212123,0.06344965633495045,0.9275151515151515,13.573559460563956,16.0,34.52,68.248,0.49650026921006074,0.9716572190730244,0,0.02022885165508786,1.0
29,1.0,bsps,15.116,547.4888080808081,0.06561896132190251,0.9902222222222222,13.814176245210728,16.0,34.86,70.556,0.4969041525633617,0.9760918074593561,0,0.017454235845040442,1.0
30,1.0,bsps,13.936,547.8289695652174,0.0719991419812072,0.9999565217391304,14.30852775543041,16.0,32.38,63.688,0.49698221092757305,0.9775174160861304,0,0.016492357200321803,1.0
31,1.0,bsps,13.728,545.8975636363638,0.07037165242165243,0.9642424242424242,13.473785576717312,15.0,34.916,68.904,0.49697619229885936,0.9727613210759278,0,0.018189599828803766,1.0
32,1.0,bsps,15.228,545.1262707070708,0.06261791008555714,0.9506262626262627,14.072371134020619,16.0,34.1,68.476,0.4967960799095364,0.9695142378559464,0,0.02020618556701031,1.0
33,1.0,bsps,15.672,549.7008686868687,0.06521137533490474,1.0214141414141413,14.719822365765038,16.0,33.568,70.596,0.4966966488895964,0.9735764793449945,0,0.017561566410981024,1.0
34,1.0,bsps,14.484,543.8361535353537,0.06481079106079105,0.9382222222222222,14.365335598980458,16.0,35.544,67.672,0.4968739980763065,0.9687004754358162,0,0.021240441801189464,1.0
35,1.0,bsps,19.288,540.8606707070708,0.04572891137662325,0.8796767676767676,16.333993399339935,21.0,35.5,68.884,0.49695175056610347,0.9754335260115607,0,0.01892189218921892,1.0
36,1.0,bsps,15.892,543.5875625,0.05835872383675693,0.9254166666666667,14.625474483340362,17.0,33.452,65.952,0.49704573637756216,0.978819542502118,0,0.018135807676086038,1.0
37,1.0,bsps,16.628,549.134812631579,0.06092706373777581,1.011242105263158,16.054552829040762,18.0,32.668,67.076,0.49653870358716173,0.9710696612105063,0,0.017440681403366458,1.0
38,1.0,bsps,13.832,546.8716242424242,0.07095854461442695,0.9803232323232324,13.915047540305912,15.0,34.468,68.688,0.4968017057569296,0.9771377672209026,0,0.018602728400165358,1.0
39,1.0,bsps,14.664,546.078597979798,0.06605412920412922,0.9665454545454545,13.593252705283259,15.0,34.744,69.86,0.49723847992745857,0.9785187560115421,0,0.017610863568852112,1.0
40,1.0,bsps,14.4,549.887292929293,0.0712922898749102,1.0208888888888887,15.080816326530613,17.0,33.484,69.592,0.4968407050216162,0.9761018001241465,0,0.01979591836734694,1.0
41,1.0,bsps,14.94,546.7167353535352,0.06501352329587624,0.9701010101010102,14.667571971754482,16.0,33.096,68.24,0.49666588216835333,0.9735628650476483,0,0.018649284808980628,1.0
42,1.0,bsps,14.32,548.544985858586,0.06993268953268952,0.9991919191919192,13.786209887250651,16.0,33.664,69.216,0.49751050256729423,0.9790209790209791,0,0.016045099739809193,1.0
43,1.0,bsps,14.444,545.7703831578948,0.06710897006330442,0.9574736842105264,13.139596720584978,18.0,32.404,65.14,0.4965275239418086,0.9732008431195424,0,0.021271881231996456,1.0
44,1.0,bsps,14.992,544.5229454545456,0.06296108020519785,0.9423838383838383,14.433599654502267,17.0,35.512,68.748,0.49678047319556756,0.9732824427480916,0,0.020729863960267762,1.0
45,1.0,bsps,13.9,547.0108646464647,0.07095273615273615,0.9836767676767677,13.799255737027083,15.0,34.468,68.536,0.49719898703092624,0.9744021556079488,0,0.018193094893529046,1.0
46,1.0,bsps,15.792,549.0641959183674,0.06379411280995914,1.008,15.262162694504628,17.0,32.14,69.076,0.49621306699958384,0.9733142037302726,0,0.020681504825684458,1.0
47,1.0,bsps,15.2,544.3402666666667,0.06137256349315173,0.9313131313131313,14.005107051659792,16.0,34.224,69.24,0.4972937865338818,0.9763930826242108,0,0.01983893144765272,1.0
48,1.0,bsps,15.208,546.7537142857143,0.06377382447484489,0.9681224489795918,14.123117972174576,16.0,33.02,69.148,0.4971732896353953,0.9802731411229135,0,0.014675052410901468,1.0
49,1.0,bsps,14.904,542.7923595959596,0.06170085977929115,0.9176161616161617,14.059027777777779,16.0,36.596,68.504,0.4971015529950619,0.9739015526924347,0,0.018446180555555556,1.0
0,1.0,ewma,15.328,541.3466734693878,0.05899364821887884,0.898408163265306,18.395814167433304,110.0,35.644,65.352,0.4930708065126846,0.9178781925343812,0,0.06071757129714812,1.0
1,1.0,ewma,15.132,552.4107797979799,0.06975892847167357,1.052,17.79905482041588,18.0,32.04,71.104,0.4914767629642921,0.939110824742268,0,0.043478260869565216,1.0
2,1.0,ewma,15.9,546.9908121212122,0.06148237833335873,0.9750707070707072,17.86108803986711,17.0,33.744,69.672,0.4928489232286701,0.9367704280155642,0,0.04838039867109634,1.0
3,1.0,ewma,14.54,545.6670040816327,0.06599374859834044,0.9588163265306122,16.14488309697202,16.0,34.188,68.692,0.49188575137942225,0.941512513601741,0,0.04810272134917593,1.0
4,1.0,ewma,14.612,547.8774343434344,0.06787126022126022,0.9898989898989898,17.28826962907174,17.0,34.116,69.36,0.49138683813606415,0.9373117985217629,0,0.04933157597439277,1.0
5,1.0,ewma,15.096,543.6096041666667,0.06187319939728029,0.9299166666666666,16.83556237667178,106.0,34.528,66.836,0.49235123145173626,0.9269521410579346,0,0.053716290287217715,1.0
6,1.0,ewma,15.58,547.1276767676768,0.06313868902759512,0.9808888888888889,17.521764938662447,19.0,33.76,68.832,0.49233623749596644,0.9346005154639175,0,0.046893549663632766,1.0
7,1.0,ewma,13.724,545.0575878787879,0.06891532726532726,0.943030303030303,15.88809784592917,16.0,33.728,68.46,0.491796875,0.9339130434782609,0,0.04782767433369843,1.0
8,1.0,ewma,16.724,540.2181575757576,0.05268149083840518,0.8785454545454545,18.48715596330275,106.05000000000018,36.876,67.796,0.4930960172400032,0.9305402425578831,0,0.05206422018348624,1.0
9,1.0,ewma,15.56,542.6348202020203,0.05862081313262005,0.9119595959595959,18.781554498073874,109.0,35.72,67.216,0.4926985092789778,0.9253155680224404,0,0.05778382053025153,1.0
10,1.0,ewma,16.128,548.7810828282829,0.062260116100312186,1.0028282828282828,18.16876330559319,18.0,33.544,68.92,0.4917352253000226,0.9351613824621536,0,0.04973872653377202,1.0
11,1.0,ewma,16.72,547.477098989899,0.05903824623948463,0.9847272727272728,18.255065997397285,18.0,33.772,70.1,0.4920830256788908,0.9374811235276351,0,0.04536159137386131,1.0
12,1.0,ewma,13.916,544.0382101010101,0.06717879897879897,0.9315555555555556,16.290673788003286,16.0,34.36,67.54,0.4930955993930197,0.9351791530944625,0,0.04786359901396878,1.0
13,1.0,ewma,14.812,543.873486868687,0.06289112419896734,0.9309898989898989,16.49814662273476,16.0,35.164,68.212,0.49307645996387717,0.9328156650911547,0,0.045510708401976935,1.0
14,1.0,ewma,14.056,543.161688888889,0.06588129278129279,0.9265454545454544,16.341354344122657,16.0,36.116,68.1,0.4928571428571429,0.9377708978328173,0,0.049403747870528106,1.0
15,1.0,ewma,14.084,542.2229373737374,0.06513879083879084,0.9153535353535354,17.544,109.0,37.904,68.916,0.4917602101743492,0.9220823409322899,0,0.057777777777777775,1.0
16,1.0,ewma,14.676,547.990301234568,0.06760216494955057,0.9916049382716049,17.13603473227207,106.0,26.796,56.316,0.4918297357272544,0.935472496473907,0,0.05161601543656536,1.0
17,1.0,ewma,15.888,547.10975,0.061534683654444686,0.9769583333333334,17.736390284757118,104.25,32.304,67.704,0.49150081148031094,0.9263884324679592,0,0.05339195979899498,1.0
18,1.0,ewma,16.056,545.5333010101011,0.05931390544821918,0.9526464646464646,17.709179528838344,102.84999999999945,33.772,68.828,0.49226374672696976,0.9300921512551636,0,0.051584077985377744,1.0
19,1.0,ewma,15.872,545.8183313131314,0.060660416478373134,0.9608888888888889,17.539871123640758,19.0,34.112,69.012,0.4920520808371276,0.937948865268601,0,0.048932742650020136,1.0
20,1.0,ewma,14.004,550.383591919192,0.07286018175724059,1.0198787878787878,16.03360871197897,16.0,31.656,69.7,0.49298597194388777,0.946950354609929,0,0.0411190386781825,1.0
21,1.0,ewma,14.268,550.679094949495,0.07207611212317094,1.024888888888889,17.21708185053381,17.0,31.232,69.048,0.4928468091946632,0.9367622259696459,0,0.047012549166510584,1.0
22,1.0,ewma,14.228,546.8755708333333,0.06867438377594627,0.97725,16.859034267912772,16.0,32.956,66.64,0.4917188366748554,0.9322685595977521,0,0.04848130841121495,1.0
23,1.0,ewma,15.508,548.0164,0.06445472543183939,0.9996666666666666,18.5567690088605,17.0,33.796,67.54,0.4918982453194526,0.9256780556533991,0,0.04986606222954873,1.0
24,1.0,ewma,14.804,547.3005090909093,0.06669135679135679,0.9853333333333334,17.964138499587797,109.0,33.892,68.836,0.49172089957986653,0.9342457601904195,0,0.05358615004122012,1.0
25,1.0,ewma,15.136,544.6450408163266,0.06257680698653087,0.9458367346938776,17.022178217821782,104.0,34.94,68.344,0.4921949665498566,0.9264245460237946,0,0.05287128712871287,1.0
26,1.0,ewma,16.672,547.6993454545454,0.05926508785332314,0.9875555555555556,17.302201974183752,18.0,33.256,70.168,0.4918628808864266,0.9382250580046404,0,0.045937737281700836,1.0
27,1.0,ewma,14.444,551.2677777777778,0.07155065762124585,1.0315555555555553,15.758295557570262,16.0,31.22,71.48,0.49154396297854436,0.9399723374827109,0,0.0456935630099728,1.0
28,1.0,ewma,14.408,542.7214303030304,0.06341208946529801,0.9125252525252524,16.85022476501839,103.34999999999945,34.808,67.632,0.4919596830037701,0.9257409257409257,0,0.05373927257866776,1.0
29,1.0,ewma,15.396,546.8106787878789,0.0639360928831517,0.9818989898989899,16.69220945083014,17.0,35.448,70.428,0.49339170659177267,0.9446564885496184,0,0.043209876543209874,1.0
30,1.0,ewma,13.8,546.4612130434784,0.07111353519668738,0.9795652173913044,18.20997586484312,111.0,32.472,62.796,0.4908194897067006,0.9226885452824235,0,0.05551086082059534,1.0
31,1.0,ewma,13.616,544.9801616161617,0.07016823614096342,0.9517575757575758,16.741065696554674,106.39999999999964,35.344,68.488,0.49260706351030414,0.9267051238547676,0,0.05221485127327199,1.0
32,1.0,ewma,15.356,544.4618222222224,0.061488015833113877,0.9426666666666668,16.95257731958763,18.0,34.744,68.404,0.4930236066068331,0.9291206954195921,0,0.04927835051546392,1.0
33,1.0,ewma,15.576,548.8136202020203,0.06494944449160135,1.0093333333333334,17.588817117480822,17.0,33.988,70.208,0.4938655194391332,0.9277242401779096,0,0.046023415421881306,1.0
34,1.0,ewma,14.52,542.8827434343435,0.06368561210031799,0.9251313131313131,17.58411214953271,107.0,35.976,67.228,0.49330446636195974,0.922499011466983,0,0.05310110450297366,1.0
35,1.0,ewma,18.896,539.955402020202,0.045935060128827185,0.8678787878787879,19.219141914191418,101.0,36.232,68.648,0.4928129628016378,0.934319740166005,0,0.050605060506050605,1.0
36,1.0,ewma,15.688,542.4039333333334,0.058040137908795995,0.9080416666666667,18.745466048080978,110.0,33.684,65.212,0.4911268531366392,0.9274669665448412,0,0.060944749051033316,1.0
37,1.0,ewma,16.388,548.0583242105263,0.06087598211214311,0.9946947368421053,18.620158182924357,18.0,32.612,66.252,0.49275883781595753,0.9308773262438284,0,0.044818495234232404,1.0
38,1.0,ewma,13.988,545.887903030303,0.06920128945128945,0.9665454545454545,17.115957007027696,28.749999999969077,34.828,68.164,0.49245771750723755,0.9371665678719621,0,0.05002066969822241,1.0
39,1.0,ewma,14.648,544.8385696969697,0.06497958512076159,0.9491313131313132,17.48313176320815,108.39999999999964,35.196,69.204,0.4919155254908431,0.9277493606138107,0,0.05750053044769786,1.0
40,1.0,ewma,14.168,548.984294949495,0.07148317673611791,1.0094949494949497,17.92918367346939,17.0,34.16,69.356,0.4918100939552673,0.9332919640086875,0,0.049591836734693875,1.0
41,1.0,ewma,14.692,545.4861050505051,0.0649388957447781,0.9522020202020202,17.76009415172913,104.0,33.348,67.464,0.4915227629513344,0.9260736196319018,0,0.052507695093246425,1.0
42,1.0,ewma,14.188,547.4166787878789,0.06951441168259351,0.9846464646464647,18.285342584562013,110.0,34.42,68.86,0.4908114000934434,0.9211526282457252,0,0.06049436253252385,1.0
43,1.0,ewma,14.632,545.0095115789475,0.06565781345101046,0.9468631578947367,16.0059827165965,102.0,32.692,64.768,0.49363662960795784,0.9378004807692307,0,0.05052071792599158,1.0
44,1.0,ewma,15.028,543.6621050505051,0.06197489221018633,0.9313939393939393,18.220902612826603,110.0,36.028,68.416,0.4923572606024277,0.9232720355104629,0,0.055927445476139065,1.0
45,1.0,ewma,13.792,545.8483353535355,0.07006934176934176,0.965979797979798,16.939425263593137,107.0,34.44,67.644,0.49316331233676447,0.9299128101945003,0,0.051064709530700844,1.0
46,1.0,ewma,15.444,548.069367346939,0.06452199634432527,0.995061224489796,18.1301949970455,108.0,32.792,68.756,0.49192339716902583,0.9361031518624642,0,0.05298404569627733,1.0
47,1.0,ewma,15.152,543.5313050505051,0.060960271536742126,0.9205252525252525,16.96700058927519,17.0,34.716,68.916,0.4928906531937928,0.9377229080932785,0,0.049695541151050876,1.0
48,1.0,ewma,14.956,545.4315877551021,0.06367180658477177,0.9477551020408164,16.902611015818565,18.0,32.856,67.972,0.49278688524590164,0.9363636363636364,0,0.044787497617686294,1.0
49,1.0,ewma,14.856,541.6377373737374,0.06065612807671632,0.8991919191919192,17.051866319444443,17.0,36.384,67.464,0.4937361300021476,0.932035631804685,0,0.04904513888888889,1.0
