net,round,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
27,30,bsps,14.364,203.8332727272727,0.06803933567917525,0.9740606060606061,20.266855638793277,44.0,34.584,70.268,0.44145583666222815,0.687603305785124,0,0.3043126138894513,1.0
28,30,bsps,14.492,200.30136565656565,0.06372247295188473,0.9226262626262627,20.894758228362456,44.0,35.52,68.464,0.44413289149460444,0.690144173954148,0,0.30780170662332385,1.0
29,30,bsps,15.14,203.3193777777778,0.06448808965181514,0.9754747474747475,20.986903082812816,45.0,35.612,70.164,0.4425612052730697,0.6882166382044401,0,0.29619181946403383,1.0
30,30,bsps,13.784,203.65084347826084,0.07170724802690916,0.9851304347826088,21.8419236575372,44.0,33.2,63.416,0.44506920415224915,0.6971360381861575,0,0.30838904464093164,1.0
31,30,bsps,13.644,202.33105050505048,0.07034605798242163,0.9584646464646465,20.52006452913894,44.0,35.804,69.184,0.4457841555574425,0.6983187307601232,0,0.29219600725952816,1.0
32,30,bsps,15.656,201.8531313131313,0.06093543240958101,0.950909090909091,21.300661455201443,46.0,35.572,69.204,0.44483538577532045,0.6946440992348714,0,0.29585087191822007,1.0
33,30,bsps,15.512,205.32488080808082,0.06499567999175843,1.0061414141414142,21.173305954825462,45.0,35.256,70.72,0.4468689018981728,0.6994466800804829,0,0.2751540041067762,1.0
34,30,bsps,14.58,203.10489696969697,0.06668003728297844,0.9713131313131315,21.85748502994012,45.0,35.412,69.164,0.44237612920886943,0.6894333085869834,0,0.3069860279441118,1.0
35,30,bsps,19.336,198.52517575757574,0.046185777667465726,0.8907070707070707,23.662489894907033,49.0,36.36,69.956,0.4444444444444444,0.6925720327782183,0,0.2940582053354891,1.0
36,30,bsps,15.984,198.71000416666666,0.056407420884176884,0.899625,22.518905872888173,46.0,34.5,65.264,0.44463846337010876,0.6989894646312621,0,0.31234915526950924,1.0
37,30,bsps,16.664,206.33777684210526,0.061277838523434096,1.018778947368421,22.706214689265536,47.0,33.936,68.184,0.4425510712506228,0.6901749663526245,0,0.28897258840761664,1.0
38,30,bsps,14.088,202.26111515151518,0.06828348546877959,0.9600404040404041,21.54817342432758,44.0,35.8,68.36,0.4433774834437086,0.6891402714932127,0,0.31112003211561623,1.0
39,30,bsps,14.856,201.56765656565653,0.06376195648940747,0.9454141414141414,20.6854204476709,44.0,35.68,69.324,0.4458990114881111,0.6983337478239244,0,0.2917927001411575,1.0
40,30,bsps,14.56,204.6841818181818,0.06866528541439414,0.9957575757575757,21.698527929017946,45.0,35.568,69.468,0.4441960293328564,0.6932153392330384,0,0.30046380318612625,1.0
41,30,bsps,14.716,200.5018424242424,0.06339599104599106,0.9311919191919191,21.96342950020317,45.0,35.86,67.668,0.444839255499154,0.6882775119617225,0,0.3161316537992686,1.0
42,30,bsps,14.16,202.8749616161616,0.06836258371258372,0.9665858585858587,20.887262079062957,44.0,35.768,68.756,0.4479359730412805,0.7,0,0.2972181551976574,1.0
43,30,bsps,14.492,201.61275368421053,0.0655788550458829,0.9448421052631579,20.62400168137873,45.0,33.792,65.252,0.4447198017427452,0.6911600979737252,0,0.30958385876418665,1.0
44,30,bsps,15.076,201.00170505050502,0.06232213244272068,0.9383434343434344,21.487972508591064,45.0,36.46,69.092,0.44519476241455985,0.694514574248336,0,0.29917121487770365,1.0
45,30,bsps,14.024,204.28765252525253,0.07058772002408367,0.9888888888888889,20.835695747654224,44.0,34.856,68.968,0.4447936130456939,0.691670610506389,0,0.29766420443202235,1.0
46,30,bsps,15.592,201.95345306122448,0.061363384144866744,0.9558367346938776,22.47318412162162,46.0,35.644,68.316,0.44584316810910046,0.6939177542477223,0,0.31017736486486486,1.0
47,30,bsps,14.936,200.19361616161618,0.06140714049929736,0.9151919191919192,20.8272378258234,45.0,35.232,68.728,0.4459803845856823,0.6947923533289387,0,0.2964235199030107,1.0
48,30,bsps,15.052,199.49126530612241,0.06090082175727434,0.9141224489795918,21.498536177331662,45.0,36.784,68.44,0.4458620990998864,0.6950948977076657,0,0.30154746967795903,1.0
49,30,bsps,14.872,199.8797696969697,0.06176930836048484,0.917010101010101,21.181687538493122,44.0,35.948,68.28,0.4462724527102209,0.6935264825712992,0,0.30650790392116606,1.0
0,30,baps,12.724,192.7772897959184,0.04881023988542785,0.785795918367347,27.20651953836809,49.0,28.036,55.772,0.5543468725326783,0.6423810618248679,0,0.4296416278598907,1.0
1,30,baps,12.5,195.96439999999996,0.055248677248677255,0.8346666666666668,28.410769548174127,48.0,27.528,57.58,0.5539196567862714,0.6384576865297947,0,0.43016298741489584,1.0
2,30,baps,14.0,194.92234747474745,0.04858181818181818,0.816969696969697,28.146346386758175,50.0,28.62,59.0,0.5554334889682322,0.6399352900392882,0,0.4057327412192168,1.0
3,30,baps,12.5,192.54560408163266,0.05016099773242631,0.7821224489795918,25.908196721311477,48.0,28.852,57.0,0.5567768738099359,0.6475483580746738,0,0.4067622950819672,1.0
4,30,baps,12.5,193.9445777777778,0.0523331561226298,0.8038383838383837,28.059689453518853,49.0,28.42,57.0,0.5582837942620832,0.6457032091320267,0,0.4297237346239161,1.0
5,30,baps,14.0,194.763275,0.0504556530214425,0.8220833333333333,25.29865206402696,49.0,30.08,59.0,0.5541107023697494,0.6386757290067967,0,0.3938500421229992,1.0
6,30,baps,13.512,193.3403595959596,0.045225589225589224,0.7908686868686868,29.843506103662197,51.0,27.216,56.012,0.5554853273137698,0.6388700564971751,0,0.44786872123273963,1.0
7,30,baps,11.664,191.11564444444446,0.05073445566778901,0.7568888888888889,28.082843832286812,48.0,28.168,55.8,0.5544835903178569,0.6362852833441068,0,0.45088110188373504,1.0
8,30,baps,14.5,190.53315555555554,0.039731339367703,0.7457777777777779,30.23415922014622,52.0,28.364,56.348,0.5536429872495446,0.6379391100702576,0,0.4370430544272949,1.0
9,30,baps,13.0,190.30795555555557,0.04212255892255892,0.7415757575757577,30.85576923076923,51.0,27.808,54.612,0.5548325524900226,0.6412606168976308,0,0.45458265139116205,1.0
10,30,baps,14.5,194.84520808080808,0.04633136560409288,0.8196363636363637,28.900040551500407,52.0,28.356,57.0,0.5566719255999336,0.6449968132568515,0,0.4205190592051906,1.0
11,30,baps,14.5,192.21258585858584,0.041323625869080415,0.7759595959595958,30.021518473406417,52.0,27.832,56.076,0.5557639074917403,0.6451987909788421,0,0.43239951278928135,1.0
12,30,baps,12.5,193.5252282828283,0.051739854687223114,0.7951919191919191,27.993428912783752,49.0,28.276,57.5,0.5551998615677453,0.6359761295822677,0,0.42592592592592593,1.0
13,30,baps,12.568,192.80010101010103,0.05029028379028379,0.7822626262626263,26.532981530343008,48.0,28.192,57.068,0.5546848381601363,0.642350332594235,0,0.4235843312360463,1.0
14,30,baps,12.5,191.57467474747472,0.04730479397146064,0.7650101010101009,27.577397532829288,48.0,28.264,56.0,0.5560030850972663,0.6426544422615149,0,0.43274970155193,1.0
15,30,baps,12.5,192.73976161616162,0.04938784672118005,0.7802828282828281,27.69168477187438,48.0,27.904,57.076,0.5592309094222708,0.6436146707909854,0,0.4311672921192969,1.0
16,30,baps,13.0,192.25085925925924,0.045301234567901236,0.7784691358024691,29.341390480936955,50.0,22.944,45.5,0.5543656430991148,0.6382328424562378,0,0.44953899825566906,1.0
17,30,baps,14.316,195.57820416666667,0.049203125,0.8309583333333332,25.613751051303616,49.0,28.552,58.412,0.555274024024024,0.6438690766976063,0,0.3904541631623213,1.0
18,30,baps,13.5,192.6429898989899,0.04647186147186146,0.7826666666666667,27.31346309813463,50.0,28.352,57.168,0.5565515423147904,0.6472203157172272,0,0.41321978913219787,1.0
19,30,baps,13.5,193.66523636363635,0.0483160552897395,0.8007272727272727,27.38249950169424,49.0,28.728,58.0,0.5589110644257703,0.6470716783216783,0,0.41080326888578833,1.0
20,30,baps,12.316,193.6040080808081,0.05265223665223665,0.8005656565656566,27.250201612903226,48.0,28.876,57.316,0.5532815198618307,0.6395927601809954,0,0.42358870967741935,1.0
21,30,baps,12.0,195.6627515151515,0.05786980920314254,0.8326060606060605,26.792978208232444,48.0,28.572,58.0,0.5589436191469029,0.6511472488304745,0,0.40940274414850686,1.0
22,30,baps,12.0,193.23624166666664,0.05425665266106442,0.798375,26.841460840194216,46.0,28.724,55.684,0.5516676721537533,0.6363429611098477,0,0.4279079586236014,1.0
23,30,baps,13.0,195.020525,0.05043358395989975,0.8191666666666666,29.345858418102555,49.0,26.536,55.088,0.5541615953562401,0.6421725239616614,0,0.42661407515050864,1.0
24,30,baps,12.192,193.17908282828284,0.05044765111431778,0.791959595959596,28.285226130653268,48.0,27.98,56.192,0.5575221238938053,0.6439222774514234,0,0.4349748743718593,1.0
25,30,baps,13.02,192.04142040816325,0.04774829931972789,0.774,26.04888703973372,47.0,28.688,56.52,0.5576146144387845,0.65032080659945,0,0.41626794258373206,1.0
26,30,baps,14.864,191.45492525252524,0.040985409652076324,0.7647272727272727,28.464337101747173,49.0,28.656,56.432,0.5535154087470013,0.6393560788082653,0,0.4365878725590956,1.0
27,30,baps,13.0,194.05242424242425,0.0502832839674945,0.8021010101010102,26.20530471755416,49.0,28.092,58.0,0.5561695959412937,0.6389511429852084,0,0.42781939663899576,1.0
28,30,baps,12.728,192.22041212121212,0.05006004489337823,0.7774141414141414,26.929297033726126,48.0,29.324,57.644,0.5540187891440501,0.6378774422735346,0,0.42746850873628606,1.0
29,30,baps,13.7,194.04002424242424,0.049016835016835014,0.8066666666666668,26.46201894015716,47.0,29.092,58.476,0.5556268328445748,0.6399262332872291,0,0.4088253072738263,1.0
30,30,baps,12.0,194.4443,0.05399862700228833,0.8156086956521739,29.43088203579901,49.0,25.964,52.0,0.5570233377366799,0.6473265073947668,0,0.43023506577528575,1.0
31,30,baps,11.0,192.88432727272726,0.05711562685680333,0.7890505050505051,27.06029441419641,47.0,28.384,56.5,0.5539194456474664,0.6397306397306397,0,0.4240774349667272,1.0
32,30,baps,14.0,192.94038383838384,0.04491717171717171,0.7882828282828283,28.4237322108639,50.0,28.576,57.308,0.5568328043235824,0.6442412366644894,0,0.42032471437161756,1.0
33,30,baps,13.652,195.75256565656565,0.05071838265697915,0.8355959595959596,27.63388090349076,49.0,29.08,59.152,0.5547159504734159,0.6408813877168308,0,0.4051334702258727,1.0
34,30,baps,13.0,194.0251595959596,0.0500594837261504,0.80379797979798,27.591616766467066,48.0,27.924,57.0,0.5564245810055866,0.6422535211267606,0,0.4173652694610778,1.0
35,30,baps,16.5,190.84782626262628,0.03660157126823794,0.750020202020202,30.08589329021827,54.0,28.748,58.0,0.5559229721843999,0.6449092741935484,0,0.4118835893290218,1.0
36,30,baps,14.5,191.46467916666666,0.04303621031746031,0.770375,29.35901045856798,51.0,29.088,55.772,0.5573877020550727,0.643045150840251,0,0.41773934030571197,1.0
37,30,baps,14.42,195.70103578947368,0.046252631578947365,0.8271578947368421,29.54279137894957,51.0,25.58,54.58,0.5584732824427481,0.6463694267515924,0,0.42958777987026575,1.0
38,30,baps,11.5,192.51886464646464,0.052465834818775994,0.7825858585858586,27.547169811320753,47.0,28.024,55.5,0.5551420838971584,0.6394354148845167,0,0.4472099558410277,1.0
39,30,baps,13.0,193.26326464646465,0.049579403053087265,0.7945454545454546,27.15910465819722,48.0,28.984,58.072,0.5560811425452561,0.6448202959830867,0,0.41157491429723736,1.0
40,30,baps,11.5,194.25517575757576,0.055749494949494945,0.8082020202020203,27.900786448880822,48.0,27.488,56.0,0.5557174071376547,0.6434599156118144,0,0.42609397055858034,1.0
41,30,baps,13.0,192.4431393939394,0.048051948051948054,0.7838787878787878,28.608492482730597,49.0,28.896,56.5,0.5540669029302446,0.6411645226811103,0,0.4278748476229175,1.0
42,30,baps,11.688,193.02362828282827,0.05378083354553943,0.7911919191919192,27.82242208742941,47.0,28.548,56.188,0.5535144458818456,0.6408626560726447,0,0.445095168374817,1.0
43,30,baps,13.0,193.2578947368421,0.0508659649122807,0.7982315789473685,26.469945355191257,50.0,28.668,55.5,0.5556278464541314,0.6454081632653061,0,0.4098360655737705,1.0
44,30,baps,12.5,191.7951393939394,0.04825305688463583,0.7702626262626263,28.389326864766524,49.0,28.744,56.5,0.5543936582897622,0.6389487289961223,0,0.43117040630685266,1.0
45,30,baps,12.0,194.98854949494947,0.055941261353026066,0.8231515151515152,26.960870433220204,47.0,28.508,57.5,0.5560759823054905,0.6445985238201745,0,0.42004392094230386,1.0
46,30,baps,13.0,193.52219183673472,0.0492487340800982,0.7996326530612246,28.15793918918919,49.0,28.636,57.0,0.5558634250983197,0.6449443413729128,0,0.42377533783783783,1.0
47,30,baps,13.5,192.0068686868687,0.04764540138224349,0.7729292929292929,27.269549403919985,49.0,29.98,58.5,0.5546930693069307,0.6416410256410257,0,0.41139624166498284,1.0
48,30,baps,11.64,191.19922040816326,0.051556916099773246,0.7604897959183675,27.410497699707236,48.0,27.972,55.32,0.5538104586828485,0.6404285048905449,0,0.44040150564617314,1.0
49,30,baps,13.0,192.35344646464645,0.050267115600448935,0.782989898989899,26.318825703141037,47.0,30.484,58.5,0.5543319838056681,0.6443010752688172,0,0.40422911106548964,1.0
0,30,oracle,10.236,190.1983020408163,0.06408682451335512,0.656,8.477019639603158,12.0,0.0,34.688,1.0,1.0,0,0.0,1.0
1,30,oracle,10.728,194.44545454545454,0.0672339496642527,0.7202020202020202,9.318341242005364,13.0,0.0,37.704,1.0,1.0,0,0.0,1.0
2,30,oracle,10.968,192.32898585858587,0.06277011159435401,0.6885656565656566,8.867581752119499,12.0,0.0,37.328,1.0,1.0,0,0.0,1.0
3,30,oracle,10.092,190.06127755102042,0.06471008334069557,0.6542448979591836,7.523770491803279,11.0,0.0,35.436,1.0,1.0,0,0.0,1.0
4,30,oracle,9.896,191.18060606060607,0.06771540233055384,0.6707070707070707,8.399274047186934,12.0,0.0,35.28,1.0,1.0,0,0.0,1.0
5,30,oracle,10.716,190.81714999999997,0.06189531695156695,0.66575,8.208298230834036,12.0,0.0,35.376,1.0,1.0,0,0.0,1.0
6,30,oracle,10.392,191.68319191919193,0.06526306353579082,0.6785858585858586,8.43245947568541,12.0,0.0,36.344,1.0,1.0,0,0.0,1.0
7,30,oracle,9.384,188.56228686868684,0.06731949655282987,0.6314343434343435,7.336641685233948,10.0,0.0,34.456,1.0,1.0,0,0.0,1.0
8,30,oracle,11.072,188.15867878787878,0.0565581869309142,0.6256161616161616,8.291632818846466,12.0,0.0,34.956,1.0,1.0,0,0.0,1.0
9,30,oracle,10.068,188.7552121212121,0.06307157074126771,0.6341414141414141,8.430441898527006,12.0,0.0,34.02,1.0,1.0,0,0.0,1.0
10,30,oracle,10.448,192.46322020202018,0.0663350527138406,0.6899393939393939,8.884225466342254,13.0,0.0,35.668,1.0,1.0,0,0.0,1.0
11,30,oracle,11.392,190.17110303030302,0.05751341066341067,0.6559191919191919,8.996548924076329,12.0,0.0,35.904,1.0,1.0,0,0.0,1.0
12,30,oracle,9.924,191.0080404040404,0.06728252376131164,0.6684848484848485,7.686778176025488,11.0,0.0,36.2,1.0,1.0,0,0.0,1.0
13,30,oracle,10.572,190.6659555555555,0.0625973166003469,0.6633131313131313,8.314390095392733,12.0,0.0,35.984,1.0,1.0,0,0.0,1.0
14,30,oracle,9.968,189.7329131313131,0.0650156380095774,0.6492121212121212,7.6824512534818945,11.0,0.0,35.408,1.0,1.0,0,0.0,1.0
15,30,oracle,9.956,191.16345050505052,0.06740672032793245,0.6709898989898989,7.850681414181316,11.0,0.0,36.712,1.0,1.0,0,0.0,1.0
16,30,oracle,9.896,190.26718024691357,0.06624429452577602,0.6571358024691358,7.943184649887865,11.0,0.0,28.912,1.0,1.0,0,0.0,1.0
17,30,oracle,11.2,191.773725,0.06064602133977134,0.6802916666666667,8.387931034482758,12.0,0.0,36.168,1.0,1.0,0,0.0,1.0
18,30,oracle,11.08,190.12351919191917,0.059173239442936405,0.6552727272727272,8.219789132197892,12.0,0.0,36.068,1.0,1.0,0,0.0,1.0
19,30,oracle,10.832,190.45313939393938,0.06093264154476276,0.6602424242424243,8.248355590990633,12.0,0.0,36.24,1.0,1.0,0,0.0,1.0
20,30,oracle,9.936,191.43183030303032,0.06783341350008015,0.6747070707070708,8.009274193548388,11.0,0.0,35.976,1.0,1.0,0,0.0,1.0
21,30,oracle,10.144,192.62628282828283,0.06831206156357672,0.6925252525252524,8.9818401937046,12.0,0.0,36.092,1.0,1.0,0,0.0,1.0
22,30,oracle,10.048,189.65577916666666,0.06432355850168349,0.64775,8.123073675321933,11.0,0.0,33.524,1.0,1.0,0,0.0,1.0
23,30,oracle,11.2,193.68902916666664,0.06300650171587671,0.7087916666666667,9.69483080755657,12.0,0.0,36.164,1.0,1.0,0,0.0,1.0
24,30,oracle,9.92,190.88984646464647,0.06708382347170226,0.6665050505050506,8.062713567839197,11.0,0.0,35.612,1.0,1.0,0,0.0,1.0
25,30,oracle,10.384,188.99501632653062,0.061316377273520135,0.6380408163265306,7.950696900353651,11.0,0.0,34.548,1.0,1.0,0,0.0,1.0
26,30,oracle,11.88,189.41481212121212,0.05412599936539331,0.6445656565656566,8.859609455292908,13.0,0.0,35.64,1.0,1.0,0,0.0,1.0
27,30,oracle,10.172,192.9283676767677,0.06852428861822801,0.6976969696969697,7.862725248025916,11.0,0.0,37.892,1.0,1.0,0,0.0,1.0
28,30,oracle,10.2,188.93047676767677,0.06237265271204665,0.6371313131313132,7.8449817147501015,11.0,0.0,35.036,1.0,1.0,0,0.0,1.0
29,30,oracle,10.936,191.62861414141412,0.061859901490204525,0.6780202020202021,8.306467862180133,12.0,0.0,37.0,1.0,1.0,0,0.0,1.0
30,30,oracle,8.988,191.12853478260868,0.07430440115440115,0.6697391304347826,8.136726331679965,10.0,0.0,32.308,1.0,1.0,0,0.0,1.0
31,30,oracle,9.632,190.15638787878788,0.0680386578629003,0.6554747474747475,7.952006452913894,11.0,0.0,35.304,1.0,1.0,0,0.0,1.0
32,30,oracle,10.9,190.56848888888885,0.06053134934650086,0.6619393939393938,8.22449388655041,12.0,0.0,36.188,1.0,1.0,0,0.0,1.0
33,30,oracle,11.144,193.08397575757576,0.06266526301980847,0.6998787878787879,8.955852156057494,12.0,0.0,37.536,1.0,1.0,0,0.0,1.0
34,30,oracle,10.556,191.84659393939393,0.0644568540326116,0.6810505050505051,8.768463073852296,12.0,0.0,36.432,1.0,1.0,0,0.0,1.0
35,30,oracle,12.656,188.659903030303,0.05025470731157006,0.6336565656565656,8.927041228779304,14.0,0.0,36.504,1.0,1.0,0,0.0,1.0
36,30,oracle,10.596,187.11917083333333,0.0575107788045288,0.6097083333333333,8.344127111826227,12.0,0.0,32.764,1.0,1.0,0,0.0,1.0
37,30,oracle,11.296,194.61871999999997,0.06386740020213705,0.7228631578947369,9.57187696170747,13.0,0.0,36.392,1.0,1.0,0,0.0,1.0
38,30,oracle,9.712,190.34246868686867,0.06771835089713878,0.6581010101010102,8.290244881573665,11.0,0.0,34.924,1.0,1.0,0,0.0,1.0
39,30,oracle,10.192,189.86288888888888,0.06381241575484,0.6513131313131313,7.715466827989514,11.0,0.0,35.852,1.0,1.0,0,0.0,1.0
40,30,oracle,9.924,192.43815353535354,0.06957945713097229,0.6896565656565656,8.71607178866707,11.0,0.0,35.908,1.0,1.0,0,0.0,1.0
41,30,oracle,9.944,188.71789494949496,0.06364739413224263,0.6336161616161616,8.01950426655831,11.0,0.0,34.1,1.0,1.0,0,0.0,1.0
42,30,oracle,9.824,191.33807272727273,0.0684553176341055,0.673090909090909,8.326709893327756,11.0,0.0,35.388,1.0,1.0,0,0.0,1.0
43,30,oracle,9.36,189.68783999999997,0.06934735615261932,0.6482526315789473,7.720050441361916,11.0,0.0,33.24,1.0,1.0,0,0.0,1.0
44,30,oracle,9.992,189.1050787878788,0.06391464046615561,0.6396363636363637,7.975945017182131,11.0,0.0,34.788,1.0,1.0,0,0.0,1.0
45,30,oracle,9.896,192.52136565656565,0.06975715776927899,0.6910707070707071,8.225993212218007,11.0,0.0,36.376,1.0,1.0,0,0.0,1.0
46,30,oracle,10.432,189.43752244897962,0.06168039715386654,0.6446530612244898,8.333826013513514,12.0,0.0,34.62,1.0,1.0,0,0.0,1.0
47,30,oracle,10.316,189.13398787878788,0.06201822498489165,0.6402424242424243,7.8553243079409985,11.0,0.0,35.256,1.0,1.0,0,0.0,1.0
48,30,oracle,10.016,187.84685306122452,0.06208385967773723,0.6206938775510205,7.979924717691342,11.0,0.0,33.86,1.0,1.0,0,0.0,1.0
49,30,oracle,10.352,188.25167272727273,0.060451470975713406,0.6267474747474747,7.890576883596798,11.0,0.0,34.284,1.0,1.0,0,0.0,1.0
0,50,rand_st,19.0,314.35161632653063,0.06647905477980666,1.2631020408163263,60.06084495653932,112.0,63.216,98.0,0.0,1.0,0,0.0,1.0
1,50,rand_st,15.0,317.14866262626265,0.0865131313131313,1.2976969696969698,68.3217230008244,154.0,61.528,99.0,0.0,1.0,0,0.0,1.0
2,50,rand_st,17.0,315.10347474747476,0.07442899584076056,1.2652929292929294,57.740181268882175,116.0,61.736,99.0,0.0,1.0,0,0.0,1.0
3,50,rand_st,16.0,313.5939795918368,0.07806377551020409,1.2490204081632654,57.515417602613844,112.0,62.596,98.0,0.0,1.0,0,0.0,1.0
4,50,rand_st,16.0,314.7521535353536,0.07909595959595958,1.2655353535353533,80.09497882637629,161.0,63.712,99.0,0.0,1.0,0,0.0,1.0
5,50,rand_st,17.0,313.66780833333337,0.07315196078431371,1.2435833333333333,61.779785669258246,111.0,60.616,96.0,0.0,1.0,0,0.0,1.0
6,50,rand_st,19.0,315.7402787878788,0.06766400850611377,1.2856161616161617,62.2744548909782,118.0,62.724,99.0,0.0,1.0,0,0.0,1.0
7,50,rand_st,15.0,311.8558787878788,0.08119057239057238,1.217858585858586,48.6286525974026,113.0,64.432,99.0,0.0,1.0,0,0.0,1.0
8,50,rand_st,21.0,311.56404444444445,0.057579605579605585,1.2091717171717173,37.03312462128863,71.0,63.292,99.0,0.0,1.0,0,0.0,1.0
9,50,rand_st,18.0,312.03080000000006,0.06789898989898989,1.2221818181818183,45.02047082906858,110.0,65.004,99.0,0.0,1.0,0,0.0,1.0
10,50,rand_st,17.0,316.1055434343435,0.07576470588235293,1.288,56.97495418448381,112.0,63.488,99.0,0.0,1.0,0,0.0,1.0
11,50,rand_st,19.0,314.1279919191919,0.06634343434343436,1.2605252525252526,59.05467479674797,152.0,63.208,99.0,0.0,1.0,0,0.0,1.0
12,50,rand_st,18.0,313.98037979797977,0.06954882154882155,1.251878787878788,55.65523429710868,152.0,63.064,99.0,0.0,1.0,0,0.0,1.0
13,50,rand_st,15.0,313.7844606060606,0.0829845117845118,1.2447676767676767,69.95752895752896,158.0,62.768,99.0,0.0,1.0,0,0.0,1.0
14,50,rand_st,17.0,313.54266666666666,0.07370172311348781,1.2529292929292928,46.422493008389935,103.0,63.96,99.0,0.0,1.0,0,0.0,1.0
