net,n,scheme,p,reachable,nodes,delta_T,depth,tree_frame,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
22,150,rand_dt,0.2,1.0,150,15,8,21,19.168,557.3470013422819,0.06442903730752547,1.2325906040268455,145.44069404907142,317.1999999999998,99.344,149.0,0.0,1.0,0,0.0,1.0
23,150,rand_dt,0.2,0.9933333333333333,149,11,6,19,16.264,561.703991891892,0.08075551580992757,1.3115945945945946,165.13544511196068,314.0,96.884,148.0,0.0,1.0,0,0.0,1.0
24,150,rand_dt,0.2,1.0,150,12,7,20,16.704,560.4244536912753,0.07668847101303726,1.2774496644295303,160.35735373054214,316.0,95.66,149.0,0.0,1.0,0,0.0,1.0
25,150,rand_dt,0.2,1.0,150,8,8,20,17.204,561.8930953020134,0.07586990901388226,1.3046442953020132,203.13463336449846,406.0,95.608,149.0,0.0,1.0,0,0.0,1.0
26,150,rand_dt,0.2,1.0,150,11,7,19,18.904,559.9436590604028,0.0677641979669532,1.2792214765100673,157.15027173913043,315.0,98.396,149.0,0.0,1.0,0,0.0,1.0
27,150,rand_dt,0.2,1.0,150,11,7,22,18.848,561.8535409395975,0.06974983319596531,1.3123221476510065,195.1925303197354,404.0,97.464,149.0,0.0,1.0,0,0.0,1.0
28,150,rand_dt,0.2,1.0,150,15,7,21,18.472,559.4440671140941,0.06832470246546754,1.2595704697986578,138.12024128686326,313.0,95.324,149.0,0.0,1.0,0,0.0,1.0
29,150,rand_dt,0.2,1.0,150,14,6,19,17.264,558.8692187919463,0.07285147457075376,1.2556778523489933,139.34734601569775,312.0,96.904,149.0,0.0,1.0,0,0.0,1.0
30,150,rand_dt,0.2,0.98,147,14,6,21,19.708,558.8159698630138,0.06368460087537232,1.2527945205479452,137.25194486147126,310.0,95.092,146.0,0.0,1.0,0,0.0,1.0
31,150,rand_dt,0.2,1.0,150,15,6,22,20.34,558.1901825503355,0.06125814496450161,1.2437852348993288,134.40407997838423,315.0,97.676,149.0,0.0,1.0,0,0.0,1.0
32,150,rand_dt,0.2,1.0,150,11,7,18,15.264,561.5389020134229,0.0852245862550837,1.298013422818792,166.56353958749168,312.0,95.596,149.0,0.0,1.0,0,0.0,1.0
33,150,rand_dt,0.2,1.0,150,11,7,20,17.028,560.9039033557048,0.07566759672902483,1.2859060402684563,166.17403424930308,316.0,95.4,149.0,0.0,1.0,0,0.0,1.0
34,150,rand_dt,0.2,0.9866666666666667,148,15,7,19,18.472,557.033942857143,0.06672256200725905,1.2300408163265306,135.2894700994415,313.0,98.184,147.0,0.0,1.0,0,0.0,1.0
35,150,rand_dt,0.2,1.0,150,10,7,20,17.336,560.6138926174498,0.07455977356207995,1.2915704697986576,172.69818133190694,401.0,97.556,149.0,0.0,1.0,0,0.0,1.0
36,150,rand_dt,0.2,0.9533333333333334,143,11,7,20,17.392,560.9919549295776,0.07436890943182314,1.2918309859154928,159.85991561181436,314.0,91.56,142.0,0.0,1.0,0,0.0,1.0
37,150,rand_dt,0.2,1.0,150,13,8,26,20.048,561.9844214765101,0.06553567421219043,1.3121342281879196,213.28106070803608,405.0,96.492,149.0,0.0,1.0,0,0.0,1.0
38,150,rand_dt,0.2,1.0,150,11,7,22,15.624,560.9025879194631,0.08298002525394946,1.2943355704697987,158.2851941747573,312.0,97.144,149.0,0.0,1.0,0,0.0,1.0
39,150,rand_dt,0.2,1.0,150,8,8,23,19.76,561.5847489932887,0.06640681141535963,1.310738255033557,204.97838422048096,405.0,97.7,149.0,0.0,1.0,0,0.0,1.0
0,150,static,0.2,1.0,150,13,7,20,20.0,562.7497959731545,0.06519597315436242,1.3039194630872484,16.394965858883385,20.0,90.716,149.0,0.0,1.0,0,0.0,1.0
1,150,static,0.2,0.9933333333333333,149,10,7,22,22.0,562.0983513513513,0.05927518427518427,1.3040540540540542,18.938953879252388,22.0,93.0,148.0,0.0,1.0,0,0.0,1.0
2,150,static,0.2,1.0,150,9,7,25,25.0,562.738187919463,0.052545503355704695,1.3136375838926173,17.911896061713357,25.0,93.268,149.0,0.0,1.0,0,0.0,1.0
3,150,static,0.2,1.0,150,7,7,22,22.0,565.166612080537,0.061302013422818796,1.3486442953020132,19.78699581815729,22.0,90.052,149.0,0.0,1.0,0,0.0,1.0
4,150,static,0.2,1.0,150,9,10,21,21.0,566.1822765100671,0.06500479386385426,1.3651006711409395,19.499524391901073,21.0,90.6,149.0,0.0,1.0,0,0.0,1.0
5,150,static,0.2,1.0,150,12,7,20,20.0,562.1705261744968,0.0654993288590604,1.309986577181208,17.543946488294313,20.0,94.812,149.0,0.0,1.0,0,0.0,1.0
6,150,static,0.2,1.0,150,10,6,21,21.0,562.5123677852349,0.06234963247043784,1.3093422818791947,18.601583467525497,21.0,92.908,149.0,0.0,1.0,0,0.0,1.0
7,150,static,0.2,1.0,150,10,7,21,21.0,561.9929932885908,0.06201853627356983,1.3023892617449664,17.820871651339463,21.0,93.944,149.0,0.0,1.0,0,0.0,1.0
8,150,static,0.2,1.0,150,8,6,22,22.0,563.7337718120806,0.06059304453935326,1.333046979865772,18.404957545877842,22.0,93.376,149.0,0.0,1.0,0,0.0,1.0
9,150,static,0.2,1.0,150,13,7,20,20.0,562.7449530201343,0.06510738255033557,1.3021476510067114,17.272135935218373,20.0,90.98,149.0,0.0,1.0,0,0.0,1.0
10,150,static,0.2,1.0,150,12,7,20,20.0,562.112544966443,0.06479597315436243,1.2959194630872484,17.452715482302082,20.0,92.908,149.0,0.0,1.0,0,0.0,1.0
11,150,static,0.2,0.9866666666666667,148,10,10,19,19.0,562.1846068027212,0.06885929108485499,1.308326530612245,15.774229074889869,19.0,92.676,147.0,0.0,1.0,0,0.0,1.0
12,150,static,0.2,1.0,150,13,6,23,23.0,560.1858926174498,0.055363875109425156,1.2733691275167784,18.427439588010035,23.0,95.268,149.0,0.0,1.0,0,0.0,1.0
13,150,static,0.2,1.0,150,12,8,19,19.0,561.4158926174498,0.06786577181208053,1.28944966442953,16.876670229823624,19.0,93.872,149.0,0.0,1.0,0,0.0,1.0
14,150,static,0.2,1.0,150,12,6,20,20.0,562.616944966443,0.06532885906040269,1.3065771812080536,16.50203196965592,20.0,91.32,149.0,0.0,1.0,0,0.0,1.0
15,150,static,0.2,0.9933333333333333,149,10,7,21,21.0,563.173745945946,0.06279021879021879,1.3185945945945945,18.125152212149914,21.0,91.848,148.0,0.0,1.0,0,0.0,1.0
16,150,static,0.2,1.0,150,9,9,24,24.0,565.3711973154363,0.0563434004474273,1.352241610738255,22.927333333333333,24.0,91.516,149.0,0.0,1.0,0,0.0,1.0
17,150,static,0.2,0.9866666666666667,148,11,8,19,19.0,563.6270503401361,0.06951521661296095,1.3207891156462586,16.906481606252527,19.0,90.844,147.0,0.0,1.0,0,0.0,1.0
18,150,static,0.2,1.0,150,12,7,18,18.0,561.1746174496645,0.07133631618195377,1.2840536912751677,16.69153825358205,18.0,94.676,149.0,0.0,1.0,0,0.0,1.0
19,150,static,0.2,1.0,150,8,8,20,20.0,563.6447355704698,0.0666765100671141,1.333530201342282,18.331765022180402,20.0,94.304,149.0,0.0,1.0,0,0.0,1.0
20,150,static,0.2,0.9733333333333334,146,12,7,23,23.0,561.1553462068966,0.056094752623688154,1.2901793103448276,19.16575641725833,23.0,92.924,145.0,0.0,1.0,0,0.0,1.0
21,150,static,0.2,1.0,150,11,7,21,21.0,561.1045369127518,0.06154298497922659,1.2924026845637584,17.164807930607186,21.0,95.432,149.0,0.0,1.0,0,0.0,1.0
22,150,static,0.2,1.0,150,15,8,21,21.0,559.2002738255035,0.05974560562480026,1.2546577181208054,18.624578897722678,21.0,96.056,149.0,0.0,1.0,0,0.0,1.0
23,150,static,0.2,0.9933333333333333,149,11,6,19,19.0,563.1085324324325,0.06987908961593173,1.3277027027027026,17.272764449291166,19.0,94.5,148.0,0.0,1.0,0,0.0,1.0
24,150,static,0.2,1.0,150,12,7,20,20.0,562.714655033557,0.06521208053691277,1.304241610738255,17.251084598698483,20.0,91.668,149.0,0.0,1.0,0,0.0,1.0
25,150,static,0.2,1.0,150,8,8,20,20.0,564.2579704697987,0.06662550335570469,1.332510067114094,16.62994538430798,20.0,91.456,149.0,0.0,1.0,0,0.0,1.0
26,150,static,0.2,1.0,150,11,7,19,19.0,561.8247463087249,0.06845072412575061,1.3005637583892617,17.784313725490197,19.0,95.216,149.0,0.0,1.0,0,0.0,1.0
27,150,static,0.2,1.0,150,11,7,22,22.0,563.9749449664429,0.060782184258694326,1.337208053691275,20.101315611013156,22.0,93.756,149.0,0.0,1.0,0,0.0,1.0
28,150,static,0.2,1.0,150,15,7,21,21.0,561.5938604026846,0.061232342601470126,1.2858791946308725,17.583067092651756,21.0,91.404,149.0,0.0,1.0,0,0.0,1.0
29,150,static,0.2,1.0,150,14,6,19,19.0,560.5550738255034,0.06717484987636876,1.2763221476510067,15.966785761545587,19.0,93.828,149.0,0.0,1.0,0,0.0,1.0
30,150,static,0.2,0.98,147,14,6,21,21.0,560.6052575342467,0.06067710371819961,1.2742191780821919,18.089278434569913,21.0,91.964,146.0,0.0,1.0,0,0.0,1.0
31,150,static,0.2,1.0,150,15,6,22,22.0,560.1452026845639,0.05758877364246492,1.266953020134228,19.553277040611178,22.0,94.224,149.0,0.0,1.0,0,0.0,1.0
32,150,static,0.2,1.0,150,11,7,18,18.0,563.2224617449665,0.07321551081282625,1.3178791946308726,16.361188857790218,18.0,92.636,149.0,0.0,1.0,0,0.0,1.0
33,150,static,0.2,1.0,150,11,7,20,20.0,562.5539194630874,0.06529530201342283,1.3059060402684564,16.43279132791328,20.0,92.42,149.0,0.0,1.0,0,0.0,1.0
34,150,static,0.2,0.9866666666666667,148,15,7,19,19.0,558.489055782313,0.06565270318653778,1.2474013605442178,16.48832156436719,19.0,95.632,147.0,0.0,1.0,0,0.0,1.0
35,150,static,0.2,1.0,150,10,7,20,20.0,562.392544966443,0.06564429530201342,1.3128859060402682,17.7956469165659,20.0,94.38,149.0,0.0,1.0,0,0.0,1.0
36,150,static,0.2,0.9533333333333334,143,11,7,20,20.0,562.7736028169014,0.06566338028169014,1.3132676056338028,16.700400228702115,20.0,88.516,142.0,0.0,1.0,0,0.0,1.0
37,150,static,0.2,1.0,150,13,8,26,26.0,564.2876429530202,0.05150335570469798,1.3390872483221476,20.57757110122658,26.0,92.476,149.0,0.0,1.0,0,0.0,1.0
38,150,static,0.2,1.0,150,11,7,22,22.0,562.6618416107383,0.05976815131177548,1.3148993288590605,19.934539074099067,22.0,94.08,149.0,0.0,1.0,0,0.0,1.0
39,150,static,0.2,1.0,150,8,8,23,23.0,563.346867114094,0.05789553545374964,1.3315973154362417,19.259593375521746,23.0,94.592,149.0,0.0,1.0,0,0.0,1.0
0,150,bsps,0.2,1.0,150,13,7,20,17.204,549.2687463087249,0.05907930752661361,1.0150604026845638,41.999062792877226,117.0,52.276,107.028,0.4441552152067316,0.6916903527838154,0,0.2808943633685902,1.0
1,150,bsps,0.2,0.9933333333333333,149,10,7,22,17.428,547.8721891891894,0.05725652653427422,0.9964864864864864,44.337367217964236,117.0,52.316,104.028,0.4444508838017966,0.6923939151321057,0,0.2970283716552373,1.0
2,150,bsps,0.2,1.0,150,9,7,25,18.46,548.386824161074,0.054697811845001935,1.0043489932885907,44.458790093382056,118.0,52.492,104.748,0.44347253010604515,0.6900478626836112,0,0.30274732710786306,1.0
3,150,bsps,0.2,1.0,150,7,7,22,17.92,550.8981986577181,0.05818276204394391,1.041986577181208,44.072170511264,118.0,51.012,106.424,0.44407407407407407,0.6879310344827586,0,0.28503979495480913,1.0
4,150,bsps,0.2,1.0,150,9,10,21,18.064,552.3677154362417,0.05898284855446947,1.0640536912751677,44.39624949041989,118.0,51.016,106.568,0.4465171325518485,0.6958120204603581,0,0.2795216741405082,1.0
5,150,bsps,0.2,1.0,150,12,7,20,16.436,547.4363516778525,0.06045759752387944,0.9923758389261745,44.43076923076923,117.0,53.316,103.928,0.44395866454689986,0.6900438321853475,0,0.30274247491638795,1.0
6,150,bsps,0.2,1.0,150,10,6,21,17.872,548.2196697986577,0.0561037597448022,1.001208053691275,44.82380568974772,118.0,52.276,104.896,0.4449520064762345,0.690783113116339,0,0.2956253354804079,1.0
7,150,bsps,0.2,1.0,150,10,7,21,16.764,547.7348671140941,0.059342481054590675,0.9927785234899329,45.39757430361189,117.0,52.22,104.116,0.4407759435273192,0.686196182867288,0,0.31480741036918564,1.0
8,150,bsps,0.2,1.0,150,8,6,22,16.88,549.4877234899329,0.06074071426757445,1.0229261744966442,44.33812654067379,117.0,52.332,104.976,0.4460998619420157,0.6921190320470896,0,0.2964941112024103,1.0
9,150,bsps,0.2,1.0,150,13,7,20,16.388,549.2613798657719,0.06185217353160504,1.0125906040268458,42.637329085357756,116.0,51.736,106.328,0.4445399300227119,0.69592213458634,0,0.2889950882782424,1.0
10,150,bsps,0.2,1.0,150,12,7,20,15.8,548.5438818791946,0.06354296278139547,1.0020671140939597,43.227911375303975,116.0,52.004,105.004,0.44448854615559086,0.6915461973601509,0,0.29573088354498783,1.0
11,150,bsps,0.2,0.9866666666666667,148,10,10,19,15.892,547.8218394557824,0.06280640724125908,0.9971700680272109,43.15143171806167,116.0,52.136,103.24,0.4449881973631182,0.6886315446093623,0,0.2983204845814978,1.0
12,150,bsps,0.2,1.0,150,13,6,23,18.544,546.231111409396,0.05243495887999077,0.9699865771812081,46.152911659844186,119.0,53.216,103.916,0.44159451070086586,0.6878176274139683,0,0.3115013865046877,1.0
13,150,bsps,0.2,1.0,150,12,8,19,15.336,547.3862040268458,0.06450248883239408,0.9866040268456374,42.632549438802776,115.0,52.672,104.452,0.4446545204537642,0.693297331639136,0,0.2927578834847675,1.0
14,150,bsps,0.2,1.0,150,12,6,20,16.644,549.0687463087248,0.060988463163435626,1.0142818791946309,41.73001896505012,116.0,52.6,107.016,0.44607425441265974,0.6941580756013745,0,0.28176645895421293,1.0
15,150,bsps,0.2,0.9933333333333333,149,10,7,21,17.052,549.1624378378378,0.05951385623239339,1.0138918918918918,43.77215532404276,117.0,51.072,104.24,0.44471128188707437,0.6947648624667259,0,0.29441212285211743,1.0
16,150,bsps,0.2,1.0,150,9,9,24,18.964,551.2624322147651,0.05539804941857798,1.0481879194630874,46.41213333333334,120.0,52.092,106.18,0.4443635922624462,0.6929605591612581,0,0.2864,1.0
17,150,bsps,0.2,0.9866666666666667,148,11,8,19,15.56,550.0113224489797,0.06617349467259431,1.0276462585034014,42.927368279207656,116.0,51.932,104.784,0.4427632768702152,0.689336146729427,0,0.29133539954184073,1.0
18,150,bsps,0.2,1.0,150,12,7,18,15.68,547.3825852348994,0.06285830116937499,0.9852885906040268,44.891051635577185,116.0,52.788,103.968,0.44383938393839384,0.6881278538812785,0,0.3068396864017302,1.0
19,150,bsps,0.2,1.0,150,8,8,20,16.232,548.9756375838928,0.06261742804504353,1.014979865771812,44.76690415378411,116.0,52.344,103.876,0.44542838166924953,0.6930970149253731,0,0.30057803468208094,1.0
20,150,bsps,0.2,0.9733333333333334,146,12,7,23,17.616,546.9014344827588,0.05601266716795061,0.9808,44.622474057891864,118.0,51.772,100.748,0.4457831325301205,0.6955315870570108,0,0.2977880939377389,1.0
21,150,bsps,0.2,1.0,150,11,7,21,15.964,546.7071812080537,0.06153081206868894,0.9789798657718121,43.852953325072285,116.0,52.808,103.332,0.4450662086542191,0.6938459153619594,0,0.30607187112763323,1.0
22,150,bsps,0.2,1.0,150,15,8,21,15.836,545.208867114094,0.06018466681295239,0.950979865771812,44.7693033283924,116.0,52.792,102.62,0.44402420574886536,0.6920795016315633,0,0.31141355612451155,1.0
23,150,bsps,0.2,0.9933333333333333,149,11,6,19,15.224,548.5908054054055,0.06655915804298158,1.0118108108108108,42.23405125408942,115.0,53.096,103.56,0.448747023472049,0.7041884816753927,0,0.28435114503816794,1.0
24,150,bsps,0.2,1.0,150,12,7,20,16.728,549.1522174496645,0.06051747509318103,1.0108456375838926,42.40550433839479,117.0,51.548,105.696,0.44652707752535736,0.6942794092683755,0,0.2844360086767896,1.0
25,150,bsps,0.2,1.0,150,8,8,20,16.34,550.3930040268457,0.06327477832296229,1.0321879194630872,43.30864526441987,116.0,51.332,105.74,0.4427920227920228,0.6886821705426357,0,0.29599040895164513,1.0
26,150,bsps,0.2,1.0,150,11,7,19,15.456,547.742810738255,0.06444211256349038,0.9938791946308725,44.44703159041394,116.0,52.936,103.772,0.44564925653550913,0.6943059960731007,0,0.30296840958605664,1.0
27,150,bsps,0.2,1.0,150,11,7,22,17.368,549.8382791946309,0.05942979748357603,1.0295570469798658,44.918757629187574,118.0,53.064,105.332,0.4454890510948905,0.6951836734693878,0,0.2926895429268954,1.0
28,150,bsps,0.2,1.0,150,15,7,21,17.996,547.7836375838926,0.0551353263735731,0.9904966442953019,43.629392971246006,117.0,52.132,105.96,0.44361225366811957,0.6916624727394732,0,0.2916666666666667,1.0
29,150,bsps,0.2,1.0,150,14,6,19,17.112,546.5705986577182,0.05696389933578518,0.9735838926174497,43.67500330819108,117.0,52.252,104.212,0.44466105943296386,0.6972659233236597,0,0.29786952494376073,1.0
30,150,bsps,0.2,0.98,147,14,6,21,16.484,546.8640547945206,0.0594878674493109,0.9785479452054794,43.46079630384563,116.0,52.112,102.76,0.4438356164383562,0.6966183574879227,0,0.29637178964533223,1.0
31,150,bsps,0.2,1.0,150,15,6,22,17.188,546.7012617449665,0.05691060552090847,0.9753020134228189,43.82348210695617,117.0,53.164,104.876,0.44482758620689655,0.6909667194928685,0,0.29245409462538535,1.0
32,150,bsps,0.2,1.0,150,11,7,18,14.768,549.1277986577181,0.06870123801714802,1.0132348993288591,42.97494335599094,115.0,51.752,104.844,0.44285633580023726,0.6914032676744541,0,0.29854724776755964,1.0
33,150,bsps,0.2,1.0,150,11,7,20,15.92,548.697720805369,0.06335972488135723,1.006523489932886,42.45758807588076,116.0,52.144,105.46,0.4447197640117994,0.6900826446280992,0,0.29376693766937667,1.0
34,150,bsps,0.2,0.9866666666666667,148,15,7,19,15.524,544.5074258503402,0.06088591844552229,0.9425034013605443,43.210211841390546,115.0,52.772,101.264,0.44604010424977397,0.696521868935662,0,0.30214557305812056,1.0
35,150,bsps,0.2,1.0,150,10,7,20,16.044,547.8934093959732,0.06228902831826244,0.9984429530201342,44.64449818621524,116.0,52.76,104.148,0.4445892382038334,0.6907185173932857,0,0.30498454924089746,1.0
36,150,bsps,0.2,0.9533333333333334,143,11,7,20,16.324,548.7660901408451,0.06188888428610881,1.0087887323943663,43.50114351057747,116.0,49.38,100.004,0.4450082533471908,0.6937043950449686,0,0.29774156660949114,1.0
37,150,bsps,0.2,1.0,150,13,8,26,20.276,549.8153181208054,0.050889679294913726,1.0269798657718123,46.19962259064564,120.0,52.044,105.116,0.4434970441109595,0.6908551810237203,0,0.2995012804960237,1.0
38,150,bsps,0.2,1.0,150,11,7,22,16.9,547.986856375839,0.05922977873358221,0.9998926174496644,45.22796598731273,117.0,53.2,104.36,0.4442138671875,0.6892260484145926,0,0.3019300850317182,1.0
39,150,bsps,0.2,1.0,150,8,8,23,17.632,548.8226067114095,0.057657374766696974,1.014469798657718,45.911135047798574,118.0,52.712,104.236,0.44405305740547085,0.6918401458744872,0,0.3022754813518244,1.0
0,150,baps,0.2,1.0,150,13,7,20,15.5,540.1111919463088,0.047632580841976815,0.853261744966443,55.3541304056768,120.0,42.644,89.64,0.5551502411277359,0.641005374644325,0,0.39817914044718167,1.0
1,150,baps,0.2,0.9933333333333333,149,10,7,22,15.5,538.3697513513514,0.04419137319137319,0.8294054054054054,58.90412800860562,122.0,42.86,86.556,0.5566937477922995,0.6478354313785692,0,0.4097082156783649,1.0
2,150,baps,0.2,1.0,150,9,7,25,17.0,539.762222818792,0.04211937360178971,0.851248322147651,57.45432399512789,125.0,43.26,88.548,0.5566890653634697,0.6454545454545455,0,0.4053322506428475,1.0
3,150,baps,0.2,1.0,150,7,7,22,16.5,541.9469691275168,0.04625869432580842,0.8852080536912752,56.819776069067856,122.0,42.876,90.636,0.5566233276804221,0.648297417338378,0,0.3818966680156482,1.0
4,150,baps,0.2,1.0,150,9,10,21,15.556,543.3485288590605,0.05087177431070049,0.9070872483221476,57.325044163609185,121.0,42.456,90.556,0.5546295764124375,0.6439933343432813,0,0.3904063052045115,1.0
5,150,baps,0.2,1.0,150,12,7,20,14.0,539.1679704697987,0.0503006711409396,0.8434093959731542,56.8686287625418,120.0,43.616,87.892,0.556210623663372,0.64517092103299,0,0.4040133779264214,1.0
6,150,baps,0.2,1.0,150,10,6,21,15.5,537.7991248322148,0.04324947267497603,0.8167248322147651,60.197128287708,121.0,41.852,85.772,0.5551429413498379,0.6431522570772762,0,0.4237788513150832,1.0
7,150,baps,0.2,1.0,150,10,7,21,14.984,538.2371248322148,0.04540076701821669,0.8256375838926174,59.04371584699454,121.0,42.124,86.072,0.5577020843924758,0.644955300127714,0,0.42009862721578034,1.0
8,150,baps,0.2,1.0,150,8,6,22,15.5,540.3345771812081,0.04668876686326351,0.860993288590604,57.7000821692687,122.0,42.712,88.0,0.5564261489884224,0.6508283838699593,0,0.4031772117228157,1.0
9,150,baps,0.2,1.0,150,13,7,20,14.5,539.7761503355706,0.049061595824011935,0.8449664429530201,57.092393468737555,120.0,41.476,88.188,0.5567953861584755,0.6438551921244839,0,0.40820390282755875,1.0
10,150,baps,0.2,1.0,150,12,7,20,14.5,540.0020456375839,0.050189709172259504,0.8512214765100671,57.49108349094839,120.0,42.624,88.728,0.5552851182197497,0.641459074733096,0,0.41029451499594705,1.0
11,150,baps,0.2,0.9866666666666667,148,10,10,19,13.152,538.1629850340137,0.05106344943992634,0.8242176870748299,56.386563876651984,119.0,41.772,85.216,0.5552554315913094,0.6454404945904173,0,0.414647577092511,1.0
12,150,baps,0.2,1.0,150,13,6,23,15.5,537.1538845637585,0.04249022468631456,0.8079463087248323,58.75425855011224,123.0,42.616,86.0,0.558859357696567,0.6478442280945758,0,0.41357454113297243,1.0
13,150,baps,0.2,1.0,150,12,8,19,13.5,538.9271221476511,0.05202825856587778,0.8361610738255034,56.39564404061999,119.0,43.144,88.116,0.556341734401497,0.6449090088735148,0,0.4049973276322822,1.0
14,150,baps,0.2,1.0,150,12,6,20,14.976,538.968424161074,0.04666592095451156,0.8334496644295303,57.26212408561366,120.0,41.176,87.192,0.5548030321859078,0.6432748538011696,0,0.41614738553237607,1.0
15,150,baps,0.2,0.9933333333333333,149,10,7,21,15.5,540.8866648648649,0.048861647361647366,0.872837837837838,56.47652550399134,121.0,44.82,90.5,0.5546571974870254,0.6390548992355802,0,0.39439859288323637,1.0
16,150,baps,0.2,1.0,150,9,9,24,16.5,540.6473932885907,0.04294034302759135,0.8591140939597315,64.0908,124.0,39.74,85.652,0.5568651650725085,0.6463860206513106,0,0.4228,1.0
17,150,baps,0.2,0.9866666666666667,148,11,8,19,13.5,540.9766802721089,0.05441210168277837,0.8653877551020408,57.14593720522841,119.0,40.94,87.076,0.5563627408729914,0.6406946365452589,0,0.41140008085163726,1.0
18,150,baps,0.2,1.0,150,12,7,18,13.5,539.1747328859061,0.053261744966442946,0.8401342281879195,57.26317923763179,118.0,43.368,88.024,0.555624262184496,0.6421491165062491,0,0.41416599080832656,1.0
19,150,baps,0.2,1.0,150,8,8,20,14.104,539.9386255033558,0.050860253542132736,0.8562953020134227,57.96760317246942,120.0,43.14,87.364,0.555968887385864,0.6469369635986978,0,0.4063718241699153,1.0
20,150,baps,0.2,0.9733333333333334,146,12,7,23,15.864,538.3284827586208,0.0434832250541396,0.8288275862068966,59.85595303113053,123.0,42.048,84.364,0.5548271418165518,0.6417499637838621,0,0.4165756417258329,1.0
21,150,baps,0.2,1.0,150,11,7,21,14.0,537.5470174496644,0.047841482901885585,0.8176107382550335,57.955252650419936,121.0,43.676,86.5,0.5548161515903451,0.6436170212765957,0,0.41718298223874434,1.0
22,150,baps,0.2,1.0,150,15,8,21,14.0,536.5754953020135,0.04681623521891978,0.798013422818792,60.08448996092171,121.0,42.964,85.684,0.5557635142574039,0.6429983060417843,0,0.42514485918339845,1.0
23,150,baps,0.2,0.9933333333333333,149,11,6,19,13.0,538.8851054054054,0.0528260516155253,0.8392162162162162,58.86123227917121,119.0,42.356,85.28,0.5534397677793904,0.6410727969348659,0,0.42516357688113415,1.0
24,150,baps,0.2,1.0,150,12,7,20,15.0,540.0602201342282,0.04875302013422819,0.8526174496644295,55.982781995661604,120.0,42.724,89.132,0.5546177667132188,0.6432096799872632,0,0.3970986984815618,1.0
25,150,baps,0.2,1.0,150,8,8,20,14.5,541.37237852349,0.05169903057419836,0.8745503355704699,56.99760223791128,120.0,42.412,89.36,0.5550755939524838,0.6373562381714951,0,0.4125482882642867,1.0
26,150,baps,0.2,1.0,150,11,7,19,13.5,539.7276563758392,0.05370981985164253,0.8520536912751677,56.820125272331154,119.0,44.044,88.5,0.5558717303272409,0.6463589449541285,0,0.40100762527233114,1.0
27,150,baps,0.2,1.0,150,11,7,22,15.5,540.2787865771813,0.04625435563690597,0.8591140939597315,60.158144581581446,122.0,42.168,87.088,0.5560298826040555,0.6480263157894737,0,0.41041638410416387,1.0
